num_past_loans,past_defaults,late_payments_count,avg_days_past_due,on_time_payment_ratio,repayment_regular_for_last_6m,utilization_ratio,current_outstanding_balance,active_loans_count,emi_bounce_count,field_officer_repayment_rating,declared_monthly_income,bank_avg_monthly_inflow,bank_balance_median,transaction_count_monthly,electricity_units,mobile_recharge_amount,asset_owned_count,ration_card_type,household_size,occupation_type,education_level,district_poverty_index,income_to_loan_ratio,monthly_obligation_ratio,repayment_score,ration_score,education_score,occupation_score,income_proxy_score
3.0,0.0,8.0,13.58535938614644,0.8273478266804838,1.0,0.29651292788585587,24482.61971266528,1.0,2.0,4.4947862519348165,11151.882056848612,12042.83653765122,1517.74331555225,5.0,139.34413553860531,,1.0,Antyodaya,8.0,Daily Wage,Illiterate,0.6634715231994481,5.465800655813872,0.053731421958244374,90.32687512802036,0.0,0.0,0.1,28.448736938889514
1.0,1.0,4.0,7.239023159900391,0.40647173609841436,0.0,0.4476075002684986,27280.36527653533,2.0,2.0,1.0,8613.352702889684,8062.316472788101,1486.5429797762924,5.0,113.54789152586352,186.35831233863684,1.0,,7.0,,,0.4202842522289157,,0.13913064220043914,48.50608584138628,0.3,0.5,0.4,
1.0,0.0,4.0,7.239023159900391,0.7088394017995028,0.0,0.4021849281099295,23631.701341292923,1.0,0.0,3.9022441275299107,6444.439637767307,,999.8634185511773,10.0,113.68502261024912,144.23036546329388,2.0,,,Daily Wage,,0.7433064576277361,3.272299452203751,0.09297429586271763,82.00032139672012,0.3,0.2,0.1,28.71242231130814
4.0,1.0,4.0,7.239023159900391,0.6878182935430619,1.0,0.5248840543476931,37875.12788515575,2.0,1.0,2.2971385862477063,9546.372039444734,11996.712126908238,1703.033513253489,18.0,117.26702890225054,157.015050007865,3.0,APL,9.0,Farmer,Graduate,0.2881942477804605,3.0245030542901215,0.12553406515871307,69.22439082144024,1.0,1.0,,46.466525478481444
1.0,0.0,3.0,,0.7527278159337267,0.0,0.2617772656109043,12596.210369474877,1.0,0.0,4.121686198201031,,4830.058754925066,538.9567796238331,,89.21540395688777,132.2646290185155,0.0,APL,,Daily Wage,Secondary,0.523392381074727,6.022420902711621,0.09477253861917527,85.90930709008956,1.0,,0.1,25.010381441576254
5.0,0.0,6.0,10.412191273023415,0.526225436559931,0.0,0.49762621936893936,32164.640031727762,,3.0,2.989174301332052,7640.976872384399,7363.259633039406,1424.7438839297572,7.0,119.2877600726227,154.30716911693122,2.0,Antyodaya,8.0,Self Employed,Illiterate,0.8261594025626686,2.8506108499059644,0.15683381979670608,66.26627334880347,,0.0,,26.737365728286175
3.0,0.0,3.0,5.652439103338879,0.9693445419050141,1.0,0.19146082654922883,12342.416116394454,1.0,0.0,5.0,9221.996138273516,11360.762625755797,2232.2218825948835,14.0,132.07525571409957,165.49430781190364,3.0,BPL,2.0,Self Employed,Secondary,0.25089260717223266,8.965423559876506,0.06497457039586733,100.0,0.3,0.5,0.7,44.9440417450266
3.0,0.0,5.0,8.825607216461904,0.48263706621832736,0.0,0.42387987102283853,25183.587929570855,4.0,0.0,2.7712324496240335,8214.647365651734,7432.503350872251,581.1654124170566,6.0,118.46730896704767,183.2965786826545,2.0,BPL,5.0,Private Job,Primary,0.44204630519363886,3.9141306843490824,0.2917653035365044,70.95289823308212,0.3,0.2,0.9,34.35173862888366
3.0,0.0,5.0,,0.6883096284117749,1.0,0.14382159797245994,10310.929878938188,1.0,1.0,3.7995952605912713,10295.938279289323,12273.006019775501,2332.3471755176092,9.0,141.66801956733823,172.66588310482268,3.0,BPL,,Daily Wage,Higher Secondary,0.8809933158322223,11.98139056432314,0.05819790267679696,91.53242573528442,0.3,0.7,0.1,36.793240555215085
4.0,1.0,6.0,10.412191273023415,0.8868362410805342,0.0,0.37116381072172805,31031.080915005397,2.0,1.0,3.2922283239350674,10448.531029392345,9841.326391409375,1249.9199992354702,17.0,153.95515704261683,190.34270297524057,4.0,APL,3.0,Self Employed,Secondary,0.5320335992991345,4.040411363199306,0.1146960969179328,66.38488197334323,1.0,0.5,0.7,50.37522720042417
2.0,0.0,3.0,,0.7507464805671967,0.0,,9556.991647610137,3.0,0.0,4.111779521368381,6096.604407824263,5279.229841513076,718.5307853298829,10.0,84.15493786021196,123.62169066304628,3.0,BPL,5.0,Farmer,Secondary,,7.6542495108984285,0.294833924161157,85.02276527795122,0.3,0.5,0.4,31.816690829593192
3.0,0.0,5.0,8.825607216461904,0.67221201971127,1.0,0.5283967879455208,30073.37092368591,2.0,2.0,3.7191072170887467,6466.366648354237,6360.303167236793,1218.265525409859,10.0,,154.65518029142424,1.0,BPL,3.0,Farmer,Illiterate,0.654689771742241,,0.18531815016226427,83.73054252362468,0.3,0.0,0.4,27.503129572252206
2.0,1.0,8.0,13.58535938614644,0.1,0.0,0.6549295428470417,,3.0,3.0,1.0,10138.17586889952,10023.717347035206,1608.5261020193211,5.0,142.03144207014475,167.73181666625743,2.0,APL,3.0,Daily Wage,Higher Secondary,0.4634497339607743,2.4754443269635926,0.17731033160748616,32.72469103256071,1.0,0.7,0.1,40.564856207167615
1.0,0.0,4.0,7.239023159900391,0.7090871394775571,1.0,0.24526342929795963,12618.893465497069,1.0,,3.903482815920182,6023.182264976337,7377.313802555973,1065.8516234369174,5.0,139.92153305123986,115.22110880408572,3.0,BPL,6.0,Daily Wage,Graduate,0.11722902441624825,5.727321500559844,0.09947577704132082,93.75863632338434,0.3,1.0,0.1,35.379003995650784
2.0,0.0,6.0,10.412191273023415,0.5608341368349001,1.0,0.3550911100559292,,6.0,0.0,3.1622178027068975,6517.5378653699045,7643.274812143891,1389.0588258047,9.0,119.10091442780629,139.43703509138075,0.0,BPL,5.0,Self Employed,Secondary,0.6864810189344452,3.748092746294703,0.5515901487945649,81.64761564084978,0.3,0.5,0.7,28.81798280739005
3.0,0.0,5.0,8.825607216461904,,1.0,0.23441481259522062,27064.146025366845,0.0,0.0,4.0690589186417,16229.998581088837,16994.327204824433,,13.0,179.46087977704198,261.9583100900957,3.0,BPL,9.0,Daily Wage,Illiterate,0.14536727887984044,,0.0,94.85479936390286,0.3,0.0,0.1,46.99245676974154
1.0,1.0,3.0,5.652439103338879,0.6609112248425106,0.0,0.29072537011271704,19588.2484618439,0.0,,2.1626032427449497,7829.344394626991,10160.623323880483,624.2956573395999,11.0,116.48463680914466,163.57847323647545,0.0,BPL,5.0,Farmer,Secondary,0.5115189330013976,,0.0,63.11991452659885,,0.5,,31.388117612911266
,0.0,3.0,5.652439103338879,0.6513007688685952,,0.324157319328312,19898.650776263752,1.0,2.0,3.614550962875373,6465.183434433131,8990.187000004627,1388.054268059939,16.0,102.18279620540154,120.24015280927927,0.0,Antyodaya,7.0,Daily Wage,Secondary,0.8307271607885418,3.898671493558943,0.09267603029260496,,0.0,0.5,0.1,24.351016731215275
2.0,0.0,7.0,11.998775329584928,0.8582466688170971,1.0,0.348335782777195,17367.393274481623,2.0,0.0,4.649280462617883,,4798.308648672429,918.289814304068,7.0,131.5807408271882,114.55222225717557,2.0,BPL,4.0,,Illiterate,0.26525053110471414,4.328888821345823,0.191258743824475,94.72947553415513,0.3,,0.1,27.674553876259044
1.0,,4.0,7.239023159900391,0.8408036771841546,1.0,0.17322474268703147,8089.476199699229,2.0,1.0,4.56206550445317,5836.545706103952,7063.329257382778,,11.0,105.9025164610663,156.8312996704467,1.0,BPL,2.0,Daily Wage,Illiterate,0.4745180099469109,,0.205312383668519,96.27249685694579,0.3,,0.1,27.55478398752462
2.0,0.0,5.0,8.825607216461904,0.6600098809324457,0.0,0.6090956948620011,50536.49940255838,2.0,1.0,3.6580965231946254,9924.422567517238,12604.924972526616,1648.8332899533743,5.0,125.41995086250756,191.4311984255204,2.0,Antyodaya,6.0,Daily Wage,Primary,0.4382270988052051,,0.12075258413848372,74.42364461858755,0.0,0.2,0.1,
1.0,0.0,3.0,5.652439103338879,0.7646528797108331,1.0,0.19056915026438973,10175.591602154867,2.0,0.0,4.181311517086562,6440.889375710002,6767.556112197078,620.4629001665717,5.0,95.39047026448395,101.59760599453662,4.0,APL,7.0,Self Employed,Higher Secondary,0.29919194385352726,7.594946867294343,0.1860510719437857,96.25417632701466,1.0,0.7,0.7,39.15591691425248
0.0,1.0,3.0,5.652439103338879,0.9284000422414419,1.0,0.11621289163423565,7600.979787055803,1.0,0.0,3.500047329739606,7267.6317274200055,5417.438019687797,727.9902893128067,10.0,98.3771631588461,118.4831346701962,1.0,Antyodaya,7.0,Farmer,Higher Secondary,0.7847412968241857,11.472219497023492,0.08244470683339629,85.67170245523282,0.0,0.7,0.4,25.740845424283847
2.0,0.0,9.0,15.171943442707951,0.6333096329836558,,0.4616092608200443,40563.18131047366,2.0,0.0,3.524595283450676,10044.604784294732,10558.347570485203,2013.153140643841,7.0,124.20597590122985,157.90933247453498,1.0,BPL,3.0,Daily Wage,Secondary,,2.9714702359940057,0.1193079410776635,84.10633841572457,0.3,0.5,0.1,33.2889837977333
1.0,0.0,9.0,15.171943442707951,0.4852200593913083,1.0,0.6128036407331189,36220.099328586766,2.0,1.0,2.7841474154889383,7229.224100986349,10109.122654736168,934.9488833398154,5.0,130.0750565455462,163.16792877988235,0.0,BPL,6.0,Private Job,Illiterate,0.7233882903670781,2.395031923930867,0.16576532164896907,75.26294766040705,0.3,0.0,0.9,28.106426527985292
1.0,0.0,6.0,10.412191273023415,0.6825603257497207,,0.3580573562914164,21303.12360985642,1.0,1.0,3.770848747281,8489.143232999399,7037.924853831904,1373.9307548472486,19.0,115.15009566037425,157.89134671508532,2.0,BPL,4.0,Self Employed,Primary,0.8443541512765008,4.781690186441767,0.07058305088633451,88.1499481978401,0.3,,0.7,35.022461507603126
1.0,0.0,6.0,,0.9859771822298783,0.0,0.12065599215335915,9119.66905472083,1.0,0.0,5.0,10809.949738027435,10718.681372879055,1675.575496158323,13.0,158.56169883900358,,1.0,BPL,6.0,,Illiterate,0.5813882241291103,14.222574690305954,0.05543085726679238,92.87901811702669,0.3,0.0,0.7,35.972923671425946
,0.0,4.0,7.239023159900391,0.7380167353533464,0.0,0.43420690993703237,39027.762833641056,2.0,1.0,4.048130795299129,9487.495830543241,12279.70772158471,,8.0,130.35706729175956,177.17386032379426,3.0,BPL,8.0,Farmer,Higher Secondary,0.25897408826588103,2.917078116254951,0.1263130052538066,79.86192642504142,0.3,0.7,0.4,40.227022721497704
4.0,0.0,6.0,10.412191273023415,0.7577913096401006,1.0,0.37655547295702196,29542.604328518035,2.0,2.0,4.1470036667329,10977.742800777432,15368.427651133366,2392.481434713741,18.0,122.99458104048072,213.5448284586131,2.0,BPL,2.0,Farmer,Secondary,0.6517001363842548,4.458931691085818,0.10916736510206435,87.87081662960338,0.3,0.5,0.4,44.47604176268271
4.0,0.0,,5.652439103338879,0.8229900906842424,1.0,,22600.35430872463,3.0,0.0,4.472997571953609,11182.977512557822,16006.408881704452,1817.185631891715,10.0,125.38352938530771,209.27217569166976,2.0,BPL,7.0,Daily Wage,Higher Secondary,0.7064996679730069,5.937508359792904,0.16074608818933825,97.2804907098926,0.3,0.7,0.1,39.247007157625085
,,1.0,,0.8537068801737108,1.0,0.05,2354.7144315323167,2.0,0.0,4.626581519400951,5705.920770626502,7545.310884910377,1041.1970487993513,5.0,83.92353266948409,135.53145897880373,0.0,,,Govt Job,Secondary,0.8085925405737541,29.065937845012826,0.2100117509713662,100.0,0.3,0.5,1.0,26.153692362013015
,0.0,1.0,2.4792709902158556,0.9195096047177331,1.0,,10573.034180459035,2.0,0.0,,8290.853575734795,9745.96946356057,,7.0,129.96835054161127,118.478655568769,2.0,APL,3.0,Farmer,Primary,0.6471798935452581,9.408920116096931,0.14454191849232237,100.0,1.0,0.2,0.4,36.659406657291036
0.0,0.0,1.0,2.4792709902158556,0.8517312321801348,1.0,0.16327861979216776,14386.908459375618,2.0,1.0,4.616703279433072,12229.374003266172,,985.5878773233098,7.0,154.28668620706154,193.27527964117567,1.0,BPL,8.0,Private Job,Secondary,0.7051467344939943,10.199709600151472,0.09799540254239654,99.4625363701281,0.3,0.5,0.9,38.026189013531585
2.0,0.0,,5.652439103338879,0.46232272595847923,1.0,0.3525338844116017,25151.6301193836,1.0,2.0,2.669660748324793,8638.32633479912,9414.671729430094,1103.4047617995238,6.0,90.36037467961314,169.83836516494873,0.0,,9.0,Farmer,Illiterate,0.3871875005845916,4.121235653113868,0.06936422917991315,80.72184082960493,0.0,0.0,0.4,23.730632934144275
,,5.0,,0.6947379405489278,0.0,0.4910459693762421,30942.483825837564,3.0,2.0,2.3317368212770355,6435.80377587345,,526.2660329070017,5.0,88.61644715120048,107.55710249670851,0.0,APL,8.0,Daily Wage,Secondary,0.6570089207316256,2.4958290328639485,0.27929710119169254,,1.0,0.5,0.1,23.35508969428733
1.0,0.0,2.0,4.065855046777368,0.9686963658422071,,0.14110781582897425,7472.665884312327,2.0,2.0,5.0,7474.4166136868325,7326.535740148894,1124.3427595569187,8.0,107.81887563829862,,1.0,BPL,5.0,,Illiterate,0.7169676340225085,12.001205399416232,0.16032824464923393,100.0,0.3,0.0,0.4,26.879644777395253
2.0,0.0,0.0,0.8926869336543437,0.8289020272348661,1.0,0.166773028473895,9483.414005027627,,1.0,4.502557254706727,8118.273751483484,10391.673110705218,626.0038588259573,13.0,115.23597033214479,142.28274164624187,,BPL,5.0,,Primary,,10.271513344541948,0.14761423994050538,99.23971739460545,0.3,0.2,0.4,35.00414836744514
1.0,0.0,7.0,11.998775329584928,0.46617998289585516,1.0,0.35174276333309495,32960.661139342476,1.0,2.0,2.6889470330116727,11248.39352173143,13771.56316026972,1073.9842949364192,,117.70820897813306,,2.0,BPL,7.0,Farmer,Higher Secondary,0.3996740954085391,4.095082516932573,0.05327044615244566,,,,0.4,40.449100487070005
,0.0,12.0,19.931695612392485,0.4156543442440161,0.0,0.5745503269400073,,2.0,2.0,2.4363188397524773,7734.037886162594,5464.85110360508,634.3506234690637,6.0,95.57131995866678,177.37547373346305,1.0,BPL,7.0,Daily Wage,Illiterate,0.45975193973621725,2.510296848520076,0.1549469364381775,58.9569789934255,0.3,0.0,0.1,23.79802475150525
0.0,0.0,2.0,4.065855046777368,1.0,1.0,0.27891693555588576,16125.63668412131,0.0,0.0,5.0,5933.598055009485,6751.284949160521,889.1181266255089,10.0,91.17810957056783,,0.0,APL,5.0,,Primary,0.6462428420910289,4.415252730919539,0.0,100.0,1.0,0.2,0.1,
5.0,1.0,,,0.6844532463428704,1.0,0.3896560764740462,19812.971843080315,0.0,0.0,2.280313350246749,5611.617162004636,3961.0792586116577,223.8247471721298,5.0,72.97712255853094,115.52179438869541,2.0,BPL,,Daily Wage,Illiterate,0.6376405549224541,3.3985818934921292,0.0,71.89251040526298,0.3,0.0,0.1,22.31521201661591
2.0,0.0,2.0,4.065855046777368,0.8768057907599914,1.0,0.2353627142920954,16851.73696669873,0.0,0.0,4.742076072332354,,7584.871410533218,883.6916694845524,11.0,90.32159268365056,113.63058492016134,2.0,BPL,5.0,Farmer,Primary,0.6765289822844774,5.451801504927979,0.0,100.0,0.3,0.2,0.4,
0.0,0.0,1.0,2.4792709902158556,1.0,1.0,0.05,2811.5059341837677,2.0,0.0,5.0,7606.52412031318,11352.75469917487,1624.7870154502223,9.0,103.26614478645773,163.91771127032342,2.0,,7.0,Farmer,Higher Secondary,0.5683983497034806,32.45443443668627,0.15754408461143213,100.0,1.0,0.7,0.4,38.03023311622353
,0.0,1.0,2.4792709902158556,0.5997743880861099,1.0,0.26367300094027984,16980.203418091747,1.0,2.0,3.3569190589629465,7954.651033421028,8174.353451776655,575.1743894605356,13.0,125.28309143616043,211.0948414985427,2.0,APL,8.0,Self Employed,Illiterate,0.39996428637554293,5.621263113741036,0.07532510027521606,88.07831225372523,1.0,0.0,0.7,37.1889939156574
7.0,,9.0,15.171943442707951,0.2958313142921114,1.0,0.6354837674330366,,4.0,3.0,1.0,11433.157898281346,16169.991657421882,1879.8455448731763,12.0,144.08723212328513,161.59982168970876,2.0,BPL,5.0,Farmer,Primary,0.7360384730544653,2.15333319253766,,46.23217780686251,0.3,0.2,0.4,40.04753385352339
1.0,1.0,4.0,7.239023159900391,0.6779279762360442,1.0,0.21798321426186015,16888.442060520556,1.0,0.0,2.247686999712618,10899.981232343885,7768.992168267548,1250.0233527876942,5.0,125.39284365345924,140.5114968992213,1.0,APL,6.0,Farmer,Illiterate,0.4790371955721109,7.744469848052233,0.05497305234037309,75.08082815537354,1.0,0.0,0.4,33.11560546682101
3.0,0.0,8.0,13.58535938614644,0.48662376458006545,1.0,0.37733525772325555,33486.31901266538,5.0,,2.791165941432724,11448.44463033191,14605.445267830184,926.6677871194053,16.0,144.64832552951117,,3.0,Antyodaya,3.0,Farmer,Higher Secondary,0.8984243821015528,,0.2616983754214169,74.8793851862565,0.0,0.7,0.4,44.17991212209086
6.0,0.0,8.0,13.58535938614644,0.6426924106222379,0.0,0.40538722318577664,27054.986571470596,3.0,1.0,3.5715091716435863,9423.15129513774,10040.470329879896,1435.7851621534694,17.0,115.0251044952807,151.3888725456676,1.0,APL,,Private Job,Secondary,0.8636518748255655,4.179400933798833,0.19076313391411015,73.29029643243182,1.0,,0.9,40.14920274167949
2.0,0.0,8.0,13.58535938614644,0.2835679827103405,1.0,0.6968525390046936,52886.90231632603,4.0,1.0,1.7758870320840994,,9717.781507440886,1044.615234603936,5.0,123.59936880197819,151.9534885848328,,APL,6.0,Farmer,Primary,0.39664487156134554,1.9383287426270086,0.28055762006485435,66.48284666189132,1.0,0.2,0.4,40.07848435564995
2.0,1.0,5.0,8.825607216461904,0.619811831317381,0.0,0.3804509163540555,33955.82830007212,2.0,1.0,1.957106275119302,12339.05498229778,,,17.0,137.09759051820737,228.97529554804623,1.0,BPL,9.0,Daily Wage,Secondary,0.7514381028832582,,0.09712439899282847,57.741894718458724,0.3,0.5,0.1,39.763218971964704
0.0,0.0,3.0,5.652439103338879,,1.0,0.18372576008065228,10294.03355720237,0.0,0.0,4.2725866931711165,7718.69668417052,7288.082188886792,758.4380402328779,5.0,99.01581253657645,135.32140710405525,0.0,BPL,3.0,Daily Wage,Primary,0.3803378061050202,8.996994492091435,0.0,98.6395017041745,0.3,0.2,0.1,25.757880261480587
3.0,0.0,5.0,8.825607216461904,0.8156041022638807,1.0,0.22660890753899296,14579.65665448727,2.0,0.0,4.4360676298518005,8977.569458878668,12475.082147850773,781.1284523781629,5.0,120.09030454594134,150.76019342897496,0.0,BPL,7.0,Self Employed,Secondary,0.7886869445551731,7.388613288098333,0.13348679087278714,96.32587744520873,0.3,0.5,0.7,30.852244755105943
1.0,0.0,,13.58535938614644,0.7051724854246356,0.0,0.3080094780356484,17638.757897777738,3.0,1.0,3.883909545655575,7799.351315903347,11175.156417297638,,14.0,119.74766591153069,108.57482669000686,1.0,BPL,6.0,Daily Wage,Secondary,0.6883035335192045,5.30575398671605,0.23047431618571879,,0.3,0.5,0.1,31.238792952335675
0.0,0.0,0.0,0.8926869336543437,0.8672122859142711,1.0,0.06020684707293282,3493.1736519478363,1.0,0.0,4.6941085481037526,7874.3840812901735,7387.026460527979,840.2527330145291,11.0,122.40774411773208,179.3310767653657,3.0,APL,5.0,Daily Wage,Primary,0.3899799773705637,,0.07609282362123121,100.0,1.0,0.2,0.1,
1.0,0.0,5.0,8.825607216461904,0.5088532946171849,0.0,0.39521978604696373,24884.757506095306,0.0,0.0,,8658.69117179353,6390.0470328939255,1124.721023565431,9.0,126.75132648917769,152.60609730451975,1.0,BPL,7.0,Private Job,Primary,0.6840250658292919,4.175251407801147,,,0.3,0.2,0.9,30.446738344075413
2.0,0.0,3.0,5.652439103338879,1.0,1.0,0.18682477596751773,10274.46661120218,0.0,0.0,5.0,7671.136229044682,,1629.5792551352172,10.0,139.75212782030724,,0.0,BPL,4.0,Daily Wage,Illiterate,0.8252135105061584,8.958584386638025,0.0,100.0,0.3,0.0,0.1,26.27473373720015
1.0,0.0,8.0,13.58535938614644,0.6004386247500009,0.0,0.4512780587124372,27273.56861943614,2.0,2.0,3.360240242282401,7232.731468207019,10464.074301177761,1433.1324178166687,14.0,,131.57317199553611,0.0,,,Farmer,Graduate,0.7666758710281861,3.182186997327422,0.16568494821265467,69.84867013912888,0.3,1.0,0.4,31.418725765689437
2.0,0.0,2.0,4.065855046777368,0.7024709299718185,1.0,0.10990010989989431,8286.394691946276,0.0,1.0,,8375.704819108621,9063.232669279892,775.2046181709749,,120.04024570015727,112.17644461616166,0.0,BPL,2.0,Self Employed,Primary,0.7181901753755077,,0.0,95.3657128143928,0.3,0.2,0.7,29.54314361891104
2.0,0.0,5.0,8.825607216461904,0.8946437304921538,1.0,0.2263430517773729,14393.505433437967,1.0,0.0,4.831265770993166,6672.139172240966,9339.939198600161,1147.0544959834447,17.0,97.56677195019239,97.26507284676003,3.0,BPL,4.0,Private Job,Secondary,0.34646655158607004,5.562238344146347,0.08980184533538244,99.6919470180365,,0.5,0.9,40.108015922984144
,0.0,3.0,5.652439103338879,0.5679359014601646,1.0,0.07498200193130143,4235.726455394732,1.0,,3.1977266258332198,6408.188993281765,5617.437481945459,936.1924727266722,11.0,85.52529245120779,122.63400889747908,0.0,,5.0,Self Employed,Illiterate,0.6471600017318245,,0.09350016241917991,91.47755750745074,0.3,0.0,0.7,24.43869914528043
1.0,0.0,2.0,4.065855046777368,0.6687603709470054,0.0,0.374844311455014,28966.193233279915,2.0,,3.7018489732674236,,13932.296511252956,942.0557881011543,5.0,,180.2589821435681,,BPL,3.0,Private Job,Secondary,,4.420930981337629,0.11229640169559578,77.82506802366176,0.3,0.5,0.9,39.49375288600898
3.0,1.0,9.0,15.171943442707951,0.44442909405403935,0.0,0.6370286224560915,35226.390925843254,1.0,3.0,1.0801925888025936,7948.0370606957495,10036.101480324689,680.4371415374609,5.0,110.70371165495051,165.99545421191291,,,5.0,Self Employed,Secondary,0.9403575615827658,2.7074512821322694,0.07538777430163525,,1.0,0.5,0.7,32.423811886877886
